date_tweeted,author_handle,date_tweeted,day_of_week,followers,following,hour,in_reply_to,text,twitter_id,reply_time
2017-09-28 18:30:21-07:00,maryamstrup,2017-09-28 18:30:21-07:00,Thursday,123,370,18,913575632805777408,@AirbnbHelp Amazing! Thank you @Airbnb,913576648892588032,1.08333333333
2017-09-28 17:56:29-07:00,_py,2017-09-28 17:56:29-07:00,Thursday,213,139,17,913543479577505807,@AirbnbHelp I've been asked not to mention Airbnb to neighbors on check-in on my last few trips. I don't have time… https://t.co/23CpH4eUVI,913568129128599552,4.06666666667
2017-09-28 17:54:57-07:00,ElizaNolanPants,2017-09-28 17:54:57-07:00,Thursday,3973,2154,17,,"Why is @AirbnbHelp hanging up on me???
All I want to do is add a night to a reservation without paying 2x the cost. Why is this so hard???",913567740258144256,3.8
2017-09-28 17:43:30-07:00,fistsOfReason,2017-09-28 17:43:30-07:00,Thursday,451,286,17,913544703617970177,"@AirbnbHelp It seems you are more concerned with ""updating her case"" than updating her, me or god forbid finding he… https://t.co/zCPmd7uENi",913564858834149376,0.0
2017-09-28 17:36:53-07:00,dylanousley,2017-09-28 17:36:53-07:00,Thursday,883,547,17,,@AirbnbHelp how do I search listings with specific keywords?,913563194622382081,5.76666666667
2017-09-28 17:36:40-07:00,sohoneil,2017-09-28 17:36:40-07:00,Thursday,58,73,17,913562572019945473,@AirbnbHelp Many thanks for your help 😆😀,913563141040111616,2.88333333333
2017-09-28 17:30:29-07:00,sohoneil,2017-09-28 17:30:29-07:00,Thursday,58,73,17,913560883040866304,@AirbnbHelp Hi do if for example my stay for 7 nights is £1300 I pay that amount at time of booking been confirmed,913561586350137345,3.91666666667
2017-09-28 17:23:01-07:00,FarazJaka,2017-09-28 17:23:01-07:00,Thursday,29466,346,17,913557323536306176,@AirbnbHelp @CarolinaGallipr We got backed into changing our 2 month reservation into leaving on 3 day notice by fa… https://t.co/sz5i0CWWmH,913559705972289536,0.0
2017-09-28 17:21:09-07:00,FarazJaka,2017-09-28 17:21:09-07:00,Thursday,29466,346,17,913557323536306176,@AirbnbHelp @CarolinaGallipr Super disappointed how Airbnb has handled our case after spending over $10k a year on… https://t.co/nVYXDYmqp4,913559233404243968,60.05
2017-09-28 17:16:31-07:00,fistsOfReason,2017-09-28 17:16:31-07:00,Thursday,451,286,17,913544703617970177,@AirbnbHelp And that was the 5th support person I've spoken to today. #CustomerServiceFail,913558067714969600,0.0
2017-09-28 17:15:40-07:00,DANBUVA,2017-09-28 17:15:40-07:00,Thursday,323,590,17,,Thanks and congrats @AirbnbHelp for such an amazing customer service experience!! Shoutout to James M 😀,913557856632401920,59.3666666667
2017-09-28 17:15:19-07:00,fistsOfReason,2017-09-28 17:15:19-07:00,Thursday,451,286,17,913544703617970177,@AirbnbHelp Oh really? The guy on the support team promised me he'd call her 1hr ago and still no action,913557765637001216,69.7833333333
2017-09-28 17:12:54-07:00,carlast_sensfan,2017-09-28 17:12:54-07:00,Thursday,70,214,17,913556579605270528,@AirbnbHelp I will send a message to your account.,913557157932683267,0.0
2017-09-28 17:07:46-07:00,carlast_sensfan,2017-09-28 17:07:46-07:00,Thursday,70,214,17,,@AirbnbHelp AirBnB guests caused $5500 in damages to my friend's home Peed in oven. Foam sealant in drains Big Part… https://t.co/nvi6CFifDJ,913555869283110912,2.83333333333
2017-09-28 16:55:21-07:00,nadxk,2017-09-28 16:55:21-07:00,Thursday,22,40,16,,@AirbnbHelp please help!,913552743209553920,0.0
2017-09-28 16:55:15-07:00,nadxk,2017-09-28 16:55:15-07:00,Thursday,22,40,16,,@AirbnbHelp being applied. She should be getting £25 off her trip but it won't show up on her page. The trip is worth £200,913552716319936513,0.0
2017-09-28 16:54:53-07:00,nadxk,2017-09-28 16:54:53-07:00,Thursday,22,40,16,,@AirbnbHelp I sent a referral link to my sister. She created an account &amp; is trying to take her first trip but the coupon code isn't,913552624825364480,4.93333333333
2017-09-28 16:51:55-07:00,SteveJerman,2017-09-28 16:51:55-07:00,Thursday,173,630,16,,I have a seurity concern about an @AirbnbHelp host. cc @Logancitypolice.,913551880231428096,5.03333333333
2017-09-28 16:38:07-07:00,j_mehegan,2017-09-28 16:38:07-07:00,Thursday,114,669,16,913548012894539782,"@AirbnbHelp Thank you, shall do now",913548404042723328,0.0
2017-09-28 16:33:41-07:00,soipau,2017-09-28 16:33:41-07:00,Thursday,236,205,16,913546759066013696,"@AirbnbHelp I was not contacted, how sad because it is not the first time I use your service 😡",913547292036161536,0.0
2017-09-28 16:24:53-07:00,soipau,2017-09-28 16:24:53-07:00,Thursday,236,205,16,913512148847996929,"@AirbnbHelp I had to make another reservation and pay more, they did not help me at all I can not wait for them!!",913545075153444864,6.68333333333
2017-09-28 16:20:26-07:00,DeanHardy23,2017-09-28 16:20:26-07:00,Thursday,1061,629,16,913543808230608896,@AirbnbHelp No thanks. I'm good. I kinda wanna share it anyway.,913543957660958721,0.0
2017-09-28 16:18:33-07:00,AirbnbHelp,2017-09-28 16:18:33-07:00,Thursday,50455,6005,16,913540615102537728,"@_py Hi Patrick, we would like to look into this further. Can you please DM your email and the reservation code to… https://t.co/xoUB875bpy",913543479577505807,0.0
2017-09-28 15:55:39-07:00,artistwandering,2017-09-28 15:55:39-07:00,Thursday,1106,1607,15,,@AirbnbHelp could you please give me an email address to contact? nothing in your FAQs answers my question and the emails i sent bounced.,913537720550531072,1.43333333333
2017-09-28 15:49:00-07:00,3Hncdtms5L30tMN,2017-09-28 15:49:00-07:00,Thursday,4,84,15,913424538465120257,"@AirbnbHelp I don't have the obligation to tell you why, but I don't understand. I used to make a good trip whenever I travel",913536044141649920,0.0
2017-09-28 15:40:29-07:00,3Hncdtms5L30tMN,2017-09-28 15:40:29-07:00,Thursday,4,84,15,913424538465120257,@AirbnbHelp hi~Airbnb    i have a question.  can you tell me why was the account stopped without any reason? My id… https://t.co/h6wwhfoHxG,913533903515684864,21.1333333333
2017-09-28 15:27:41-07:00,DeanHardy23,2017-09-28 15:27:41-07:00,Thursday,1061,629,15,913529777604132864,@AirbnbHelp DM'ed. Please help.,913530678658129920,0.0
2017-09-28 15:18:49-07:00,SuperhostSF,2017-09-28 15:18:49-07:00,Thursday,847,2052,15,,"RT @AirbnbHelp: @Thealex09 Hi there, we give 14 days from checkout to leave a review so users do have time to reflect. Here's more info: ht…",913528449041494016,0.0
2017-09-28 14:34:09-07:00,yuki_2_1,2017-09-28 14:34:09-07:00,Thursday,2523,3110,14,,RT @AirbnbHelp: We also encourage local hosts in CMDX to list their spaces thru the program to help neighbors in need. 2/2 https://t.co/r11…,913517208453578753,0.0
2017-09-28 14:33:51-07:00,yuki_2_1,2017-09-28 14:33:51-07:00,Thursday,2523,3110,14,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,913517131081248768,0.0
2017-09-28 14:23:28-07:00,Trevin_l,2017-09-28 14:23:28-07:00,Thursday,79,129,14,,@AirbnbHelp reservation not possible! contacted your support team twice over the past two weeks. Said they were on it. They're not,913514520366206976,29.7833333333
2017-09-28 14:09:07-07:00,carlgieringer,2017-09-28 14:09:07-07:00,Thursday,243,1584,14,913475569941188608,@AirbnbHelp Okay! I finally got in. from that page i was able to request the code by sms. Thanks!,913510907594059776,25.8166666667
2017-09-28 14:04:10-07:00,soipau,2017-09-28 14:04:10-07:00,Thursday,236,205,14,913504442162454528,"@Airbnb @AirbnbHelp @Airbnb para que me piden mis datos si no contestan, no dan respuesta ni soluciones!!!",913509662724521984,9.88333333333
2017-09-28 13:57:37-07:00,KellyM20CT,2017-09-28 13:57:37-07:00,Thursday,1,0,13,913507478834417664,"@AirbnbHelp With like, real responses that don’t say you had a pleasure?",913508013566283776,0.0
2017-09-28 13:55:46-07:00,NINAPPROPRlATE,2017-09-28 13:55:46-07:00,Thursday,482,337,13,,"@airbnb customer service is fabulous thanks a TON @AirbnbHelp, angel and iyanna are fantastic",913507548677906433,32.2166666667
2017-09-28 13:55:29-07:00,KellyM20CT,2017-09-28 13:55:29-07:00,Thursday,1,0,13,913507362018922496,@AirbnbHelp Will you actually answer me?,913507478834417664,32.0
2017-09-28 13:52:46-07:00,LuukJa,2017-09-28 13:52:46-07:00,Thursday,227,81,13,913505569868337155,@AirbnbHelp Rather uninclusive policy,913506794969874432,0.0
2017-09-28 13:52:05-07:00,LuukJa,2017-09-28 13:52:05-07:00,Thursday,227,81,13,913505569868337155,@AirbnbHelp It does not. 😳,913506624089845760,0.0
2017-09-28 13:51:01-07:00,carlgieringer,2017-09-28 13:51:01-07:00,Thursday,243,1584,13,913475569941188608,@AirbnbHelp Then i was taken back to he login screen. when i tried logging in i got the original error message‽,913506352475107328,0.0
2017-09-28 13:50:35-07:00,carlgieringer,2017-09-28 13:50:35-07:00,Thursday,243,1584,13,913475569941188608,"@AirbnbHelp Hi, i deleted the app and restarted. After reinstalling and logging in i had to confirm my phone number and change my password.",913506244509478914,12.9833333333
2017-09-28 13:49:46-07:00,LuukJa,2017-09-28 13:49:46-07:00,Thursday,227,81,13,913502922251673600,"@AirbnbHelp Update, in expl cahe cookie removal does not work",913506039164801024,6.83333333333
2017-09-28 13:47:33-07:00,jokermean,2017-09-28 13:47:33-07:00,Thursday,71,338,13,,@AirbnbHelp your host menu won't open and i need to extend a guest's stay.  the rest of the site works.  can you pl… https://t.co/IfhLjdAKub,913505480592388097,0.0
2017-09-28 13:43:48-07:00,LuukJa,2017-09-28 13:43:48-07:00,Thursday,227,81,13,913502922251673600,"@AirbnbHelp Ok, what if I do not want to use Chrome?",913504535477391360,4.1
2017-09-28 13:34:45-07:00,mariah13x,2017-09-28 13:34:45-07:00,Thursday,1455,1275,13,,Never use @AirbnbHelp . They still haven't refunded £300 . They said wait 15 days but  it's been two months. 😡,913502259153178625,2.33333333333
2017-09-28 13:28:50-07:00,ElTorolocoz,2017-09-28 13:28:50-07:00,Thursday,470,265,13,913498743349153794,@AirbnbHelp Will do,913500772880441344,0.0
2017-09-28 13:27:55-07:00,LuukJa,2017-09-28 13:27:55-07:00,Thursday,227,81,13,,@AirbnbHelp on my computer the foto's go translucent = invisible. HELP!!,913500540335792129,9.46666666667
2017-09-28 12:44:47-07:00,AirbnbHelp,2017-09-28 12:44:47-07:00,Thursday,50455,6005,12,913488883144364032,"@SOconnell09 Hi Sean, we're sorry for this experience. Please DM your email to us @AirbnbHelp so we can locate your… https://t.co/xWgC1MweWU",913489686458458112,0.0
2017-09-28 12:42:06-07:00,AirbnbHelp,2017-09-28 12:42:06-07:00,Thursday,50455,6005,12,913487966185680897,"@redmadden Hi Dave, we've been unable to locate your account to assist. Please DM your email address to us… https://t.co/Ie0u9QhgWH",913489009619423233,0.0
2017-09-28 12:41:36-07:00,SOconnell09,2017-09-28 12:41:36-07:00,Thursday,3,11,12,,@AirbnbHelp Please unlock my account. You've locked it again without any explanation. Customer service is a joke. #losingbusiness,913488883144364032,3.18333333333
2017-09-28 12:34:29-07:00,davemac00,2017-09-28 12:34:29-07:00,Thursday,21,52,12,,"@AirbnbHelp Hi there, problems with the host drop-down not working on either pc or mac. Have to jump through hoops to get in.",913487092025499650,1.86666666667
2017-09-28 12:21:21-07:00,emunahh,2017-09-28 12:21:21-07:00,Thursday,882,612,12,,"@AirbnbHelp I'm being asked to confirm my identity to visit the site, but phone number is probably very out of date as is everything else.",913483786376982528,9.43333333333
2017-09-28 12:01:13-07:00,jlmbatty,2017-09-28 12:01:13-07:00,Thursday,134,427,12,913102875445927943,"@AirbnbHelp I reached out 3 days ago, the case isn’t that mind boggling, when should I get a response with regards to this.",913478723608788993,19.8
2017-09-28 11:55:21-07:00,swillmedia,2017-09-28 11:55:21-07:00,Thursday,1809,1308,11,913475656343801856,"@AirbnbHelp Ok, I understand. Thanks.",913477245762711553,4.43333333333
2017-09-28 11:54:02-07:00,morganbaila,2017-09-28 11:54:02-07:00,Thursday,1001,1413,11,913197953938010113,@katienotopoulos @shani_o its fake for an air b n b event which i am Very Mad I Wasn't Invited to Attend ehemmm @Airbnb @AirbnbHelp,913476911896170497,0.0
2017-09-28 11:44:37-07:00,swillmedia,2017-09-28 11:44:37-07:00,Thursday,1809,1308,11,913462238320750594,"@AirbnbHelp Thanks. She is waiting to hear from a Case Manager. Any idea when that will be? Thanks, Steve.",913474545633415176,4.41666666667
2017-09-28 11:42:56-07:00,carlgieringer,2017-09-28 11:42:56-07:00,Thursday,243,1584,11,913473640980770816,@AirbnbHelp that's what I did first; the web browser directed me to an app. https://t.co/TF2ATqvYGj,913474120314245120,5.76666666667
2017-09-28 11:36:17-07:00,carlgieringer,2017-09-28 11:36:17-07:00,Thursday,243,1584,11,913465055295008768,"@AirbnbHelp Hi, failure. I get this message: will receive code on phone on which app installed…on the phone on whic… https://t.co/lnxYhGJuiD",913472448531718144,4.75
2017-09-28 11:24:47-07:00,AirbnbHelp,2017-09-28 11:24:47-07:00,Thursday,50455,6005,11,913467993467887616,"@futurecoombs Hi James, due to privacy concerns, please delete your tweet because it has sensitive information and… https://t.co/wKAn7Er1uD",913469551463067649,0.0
2017-09-28 11:17:59-07:00,gzicherm,2017-09-28 11:17:59-07:00,Thursday,22945,643,11,913413048127377413,@AirbnbHelp Thanks for the speedy reply!,913467840476282880,0.0
2017-09-28 11:13:11-07:00,bibireisdorf,2017-09-28 11:13:11-07:00,Thursday,670,1057,11,913465108982124544,@AirbnbHelp It's sorted now. Thank you!,913466634513330177,0.0
2017-09-28 11:07:07-07:00,bibireisdorf,2017-09-28 11:07:07-07:00,Thursday,670,1057,11,,"@AirbnbHelp Is there an issue with the website atm? A guest and I are having trouble getting her booking to work, and some graphics are off.",913465108982124544,8.0
2017-09-28 11:06:27-07:00,hiperfin,2017-09-28 11:06:27-07:00,Thursday,554,389,11,,@AirbnbHelp pretty peeved with how sensitive the system is with profile photos. Automatically cancelled and now have to wait for refund.,913464938429079552,2.96666666667
2017-09-28 11:00:52-07:00,carlgieringer,2017-09-28 11:00:52-07:00,Thursday,243,1584,11,913445609922813954,@AirbnbHelp Will I hear via email?,913463533408542723,0.0
2017-09-28 11:00:37-07:00,carlgieringer,2017-09-28 11:00:37-07:00,Thursday,243,1584,11,913445609922813954,@AirbnbHelp Wow. What has happened that requires weeks to resolve? I am traveling soon so i hope this can be resolv… https://t.co/FoA4JjqbVM,913463473090244610,6.3
2017-09-28 10:54:54-07:00,fylima,2017-09-28 10:54:54-07:00,Thursday,156,90,10,,@Airbnb @AirbnbHelp PR needs your help.We need Apts where have electricity in order to move people with medical conditions. Can you help us?,913462031004598272,14.3
2017-09-28 10:49:44-07:00,swillmedia,2017-09-28 10:49:44-07:00,Thursday,1809,1308,10,913316309139644417,"@AirbnbHelp Hi my daughter sent a DM hours ago, still waiting on a response. Thanks.",913460732594966528,5.98333333333
2017-09-28 10:45:41-07:00,5drxr,2017-09-28 10:45:41-07:00,Thursday,11,101,10,910394382993391617,@AirbnbHelp @Airbnb GOD❤️BLESS❤️YOU❤️ALL.For opening your homes for those in need. I am looking for my  beautiful l… https://t.co/w9UysAPqep,913459711684603905,0.0
2017-09-28 10:36:49-07:00,5drxr,2017-09-28 10:36:49-07:00,Thursday,11,101,10,910394382993391617,"@AirbnbHelp @Airbnb ❤️❤️❤️🙏MY DEEPEST CONDOLENCES❤️🙏FOR ALL WHO WERE AFFECTED BY tornadoes,hurricanes,floods and ea… https://t.co/VlEdf27gmR",913457481875116038,0.0
2017-09-28 10:28:31-07:00,adhamag,2017-09-28 10:28:31-07:00,Thursday,638,2410,10,913453135787626496,@AirbnbHelp Sent.,913455392310603776,9.0
2017-09-28 10:13:45-07:00,adhamag,2017-09-28 10:13:45-07:00,Thursday,638,2410,10,,"@AirbnbHelp Been charged twice for the same booking. After I clicked ""pay"" the 1st time, webpage said it didn't go through. Hence 2nd click.",913451678187376641,5.8
2017-09-28 10:01:57-07:00,palashpjain,2017-09-28 10:01:57-07:00,Thursday,191,345,10,913432101453799424,@AirbnbHelp @AirbnbHelp @Airbnb_in waitung for response from the team but not received yet. Please call me asap,913448707399467008,7.18333333333
2017-09-28 09:57:18-07:00,fistsOfReason,2017-09-28 09:57:18-07:00,Thursday,451,286,9,,"@AirbnbHelp cust svc is awol on the phone (on hold 5th attempt), no response to DM, written Aisling Hassell, what more do i have to do?",913447538165997568,5.15
2017-09-28 09:53:46-07:00,KellyM20CT,2017-09-28 09:53:46-07:00,Thursday,1,0,9,913436628886179840,@AirbnbHelp Do I really need to go through this again? I’ll update the rest of my story with where I ended up and tag you in it.,913446646125678593,3.16666666667
2017-09-28 09:53:42-07:00,ilayuk,2017-09-28 09:53:42-07:00,Thursday,941,983,9,913442337954680837,@AirbnbHelp Thank you I have DMed. It is important for hosts to know that we are indeed protected by your Host Guarantee.,913446631575605251,2.93333333333
2017-09-28 09:38:39-07:00,fistsOfReason,2017-09-28 09:38:39-07:00,Thursday,451,286,9,,"@AirbnbHelp my wife is traveling alone in france, her host is awol, and cust service is keeping me on hold for 10 min. I need help now!",913442842353324033,0.0
2017-09-28 09:37:34-07:00,JaMartijn,2017-09-28 09:37:34-07:00,Thursday,125,81,9,913441831966445569,@AirbnbHelp Will do. Thanks!,913442569392214016,0.0
2017-09-28 09:33:48-07:00,carlgieringer,2017-09-28 09:33:48-07:00,Thursday,243,1584,9,913024843779633152,@AirbnbHelp Hi; no one has contacted me. are they reaching out via email? Is this actually an official @Airbnb acct… https://t.co/NGHvMFVhVd,913441622817492992,16.0
2017-09-28 09:21:46-07:00,JemFatale,2017-09-28 09:21:46-07:00,Thursday,41,60,9,,@AirbnbHelp I demanded to have my listing reinstated asap otherwise I will be closing my account.  I await communication from @Airbnb,913438593535930368,0.0
