,author_handle,date_tweeted,day_of_week,followers,following,hour,in_reply_to,text,twitter_id
68,AirbnbHelp,2017-09-29 03:39:09-07:00,Friday,50454,6005,3,913712994407739393,"@MrMathew Hi Mathew, $125 per night seems to be the base price for this listing. Hosts can set custom prices for every night. 1/2",913714758800625665
69,AirbnbHelp,2017-09-29 03:38:01-07:00,Friday,50454,6005,3,913712953605496832,"@mpvijay18 Hi there, sorry for the inconvenience. Please DM us your login email &amp; we'll have a look into this. Than… https://t.co/agefohipgl",913714474221219840
70,AirbnbHelp,2017-09-29 03:09:40-07:00,Friday,50454,6005,3,913706208300814336,"@Reikururu Au plaisir, bon vol à vous 👏",913707340125425665
71,AirbnbHelp,2017-09-29 03:04:03-07:00,Friday,50454,6005,3,913515768469434368,@Reikururu Vivement le jour où l'on pourra se téléporter comme Goku ✌️Bon séjour à vous Reiku 😉,913705928771477504
72,AirbnbHelp,2017-09-29 03:01:37-07:00,Friday,50454,6005,3,913699162343981056,"@Mr_C_Stewart Hi Charlie, we apologise for any inconveniences caused. The issue has been fixed and you're good to book now. Thank you",913705315564126208
73,AirbnbHelp,2017-09-29 02:46:34-07:00,Friday,50454,6005,2,913700582715805696,"@raos3125 Hi Rachel, could you DM us with more info? We'd like to hear more",913701529147904001
74,AirbnbHelp,2017-09-29 02:46:18-07:00,Friday,50454,6005,2,913697022737297408,@vnevah We have just updated the priority of your case to the highest level and rest assured you'll be contacted soon.Thank you!,913701461254709248
75,AirbnbHelp,2017-09-29 02:24:21-07:00,Friday,50454,6005,2,913693673958682624,"@kakabura1 Hi, thank you for reaching out. We've updated your case and your case manager will be following up shortly.",913695936337137664
76,AirbnbHelp,2017-09-29 02:24:12-07:00,Friday,50454,6005,2,913694731925782529,@AmErikaN_Kiwi We are very happy to hear! DM us anytime. 😇,913695896910561281
77,AirbnbHelp,2017-09-29 02:12:05-07:00,Friday,50454,6005,2,913691312091729920,"@RogueIconoclast Hi there, we'd like to know more to assist you better. Please DM us your email and further details. Thank you",913692848821809152
78,AirbnbHelp,2017-09-29 01:53:06-07:00,Friday,50454,6005,1,913686676437737473,"@nimeshsharma Hi Nimesh, we'll get a team member to follow up with you. Please delete this tweet as it contains sen… https://t.co/xbTf5s5EYk",913688071450824705
79,AirbnbHelp,2017-09-29 01:50:26-07:00,Friday,50454,6005,1,913677759272050688,@moayad_darwish We keep it short and sweet!  🛏  🍳,913687399535964160
80,AirbnbHelp,2017-09-29 01:47:21-07:00,Friday,50454,6005,1,913681808902049792,"@vnevah Hi Victoria, we've further updated your case and will be in touch to assist you better shortly. Let's get t… https://t.co/tsUWtUx2um",913686624231403520
81,AirbnbHelp,2017-09-29 01:46:27-07:00,Friday,50454,6005,1,913684822593359872,"@JZWellard Hi Jordan, we've received your DM and we'll be responding to it, directly, in just a moment. Please keep… https://t.co/VGQfPTkVvQ",913686400096227328
82,AirbnbHelp,2017-09-29 01:32:01-07:00,Friday,50454,6005,1,913682039970385920,@jannemecek We're sorry to hear this and would like to take a closer look. Can you DM us your email so we can locat… https://t.co/3NoaFemnN0,913682764788051969
83,AirbnbHelp,2017-09-29 01:31:46-07:00,Friday,50454,6005,1,913679328847683584,"@xu_rui_dong Hi, thanks for writing in. We're happy to help, please DM us instead and delete your tweet as personal… https://t.co/jyGoHPutG3",913682705124077568
84,AirbnbHelp,2017-09-29 01:15:23-07:00,Friday,50454,6005,1,913676481389322240,"@CatherineRaynor Hi Catherine, we're not aware of an issue. Have you installed the latest update for the app? This… https://t.co/Cnvwh8pvSz",913678580088963072
85,AirbnbHelp,2017-09-29 01:14:41-07:00,Friday,50454,6005,1,913544560072167431,@Zoddies We're sorry to hear that. Could you DM us the related reservation number so we can have a look at this? Thanks.,913678405744422912
86,AirbnbHelp,2017-09-29 01:11:25-07:00,Friday,50454,6005,1,913676744632225793,@indietravel You are very welcome and thank you so much for your warm words! Have a great day!,913677583228833793
87,AirbnbHelp,2017-09-29 01:02:32-07:00,Friday,50454,6005,1,913674387869634560,@indietravel We're glad to be of assistance! Feel free to DM us here anytime with your email and more info if you s… https://t.co/YUWPb4brgG,913675345286635521
88,AirbnbHelp,2017-09-29 00:43:18-07:00,Friday,50454,6005,0,913669563803406336,"@Camelliayang Hi Camellia, we've responded to your DM. Please kindly check, thank you.",913670506628485121
89,AirbnbHelp,2017-09-29 00:42:30-07:00,Friday,50454,6005,0,913668387682656256,@c_scior Thank you for your feedback. We will report your voice to our related team. We'll try more to build up the… https://t.co/b4d7W1m8ij,913670304991531008
90,AirbnbHelp,2017-09-29 00:36:09-07:00,Friday,50454,6005,0,913657123438968834,@nimeshsharma Sorry to hear that Nimesh. We cant open the link to investigate. Can you please DM us your email addr… https://t.co/ENl5e4G7Cu,913668705300750336
91,AirbnbHelp,2017-09-29 00:24:07-07:00,Friday,50454,6005,0,913659681230516224,@amandambarr to assist you on this issue. We seek your understanding on this. Thank you. 2/2,913665680490340352
92,AirbnbHelp,2017-09-29 00:24:01-07:00,Friday,50454,6005,0,913659681230516224,"@amandambarr Hi Amanda, we've further updated your case and we advise that you forward all questions to your case m… https://t.co/YS1BW8Bb9M",913665651323146240
93,AirbnbHelp,2017-09-29 00:23:58-07:00,Friday,50454,6005,0,913663468900720640,"@c_scior Hi Carlo, we are very sorry for your inconvenience. Could you let us know what happened to you? We would like to help.",913665640396926976
94,AirbnbHelp,2017-09-28 23:47:33-07:00,Thursday,50454,6005,23,913655182075891712,"@gaurav_agrawall We don't currently have any promotions going on. However, you can still earn travel credits by ref… https://t.co/zbyx4gxuJu",913656476585033728
95,AirbnbHelp,2017-09-28 23:42:12-07:00,Thursday,50454,6005,23,913653908622516224,"@Owain_Morgan Hi Owain, please feel free to DM us if there's anything we can help you with. We're here for you. https://t.co/WCQEFGIlXC",913655128850403328
96,AirbnbHelp,2017-09-28 23:41:47-07:00,Thursday,50454,6005,23,913653425564348416,@gaurav_agrawall Could you explain more about what you mean by any tie up with bank or ewallet?,913655022939967488
97,AirbnbHelp,2017-09-28 23:32:57-07:00,Thursday,50454,6005,23,913647166484234240,"@Mr_C_Stewart and follow up with you via email. Meanwhile, due to account security concern, please delete the tweet… https://t.co/wPqO9LYdsz",913652803062697984
98,AirbnbHelp,2017-09-28 23:32:50-07:00,Thursday,50454,6005,23,913647166484234240,@Mr_C_Stewart We've managed to locate your account and there seems to be technical issue with it. Please be assured… https://t.co/P2EgbANirO,913652771676704768
99,AirbnbHelp,2017-09-28 23:31:30-07:00,Thursday,50454,6005,23,913650395431313408,@gaurav_agrawall yet via this link: https://t.co/CFUCg4nxIh Please let us know if you need any help! Thank you. (2/2),913652437822697473
100,AirbnbHelp,2017-09-28 23:31:16-07:00,Thursday,50454,6005,23,913650395431313408,"@gaurav_agrawall Hi Gaurav. Welcome to Airbnb community! To earn travel credit, we recommend you to invite your fri… https://t.co/DW7Vp38K7C",913652378607456256
101,AirbnbHelp,2017-09-28 23:05:07-07:00,Thursday,50454,6005,23,913644609531711488,"@belfast_gordie We're here to help, Gordon! Have you tried reinstalling the app and updating your phone? Feel free… https://t.co/NPkk0dkeMm",913645798868570113
102,AirbnbHelp,2017-09-28 23:03:25-07:00,Thursday,50454,6005,23,913644575163506688,"@Mr_C_Stewart We're here to help, Charlie. Feel free to DM us your email so that we can locate your account and we'… https://t.co/vmM1PBao1C",913645368306434048
103,AirbnbHelp,2017-09-28 22:59:47-07:00,Thursday,50454,6005,22,913643978771251200,@Mr_C_Stewart We're sorry to hear about all of the trouble and want to look into this for you. Can you DM us your e… https://t.co/2VRvUPu4eh,913644455126847488
104,AirbnbHelp,2017-09-28 21:29:37-07:00,Thursday,50454,6005,21,913616323036438528,@RogueREALTOR_CA We're sorry to hear about the experience you've had and want to look into this for you. Can you DM… https://t.co/sgVPZC5rd1,913621765003399168
105,AirbnbHelp,2017-09-28 21:10:19-07:00,Thursday,50454,6005,21,913611889749385223,@giasmailes 2/2 Hi Your ideas can help to improve the quality of services that we provide. Here's a link to submit… https://t.co/6varz5Y5R8,913616906120237056
106,AirbnbHelp,2017-09-28 21:08:58-07:00,Thursday,50454,6005,21,913611889749385223,"@giasmailes Hi Gia, thanks for the great idea and feedback. We are working everyday to improve the Airbnb platform. 1/2",913616565664403456
107,AirbnbHelp,2017-09-28 20:57:26-07:00,Thursday,50454,6005,20,913610422435139585,@CA_MilindLimaye We're sorry to hear about the experience you've had and want to look into this for you. Can you DM… https://t.co/QTdfOuxOSi,913613666263674880
108,AirbnbHelp,2017-09-28 20:53:25-07:00,Thursday,50454,6005,20,913609527429275648,@HomesByLisa_C21 We're sorry to hear about the experience you've had and want to look into this for you. Can you DM… https://t.co/wnJBXAo6Hi,913612655428071424
109,AirbnbHelp,2017-09-28 20:52:19-07:00,Thursday,50454,6005,20,913608887395270658,"@suciadavid64 Hi David, we're here to help. You can add a deposit at any time but, any changes will not take place… https://t.co/ADY2c6BPLb",913612375986753536
110,AirbnbHelp,2017-09-28 20:13:30-07:00,Thursday,50454,6005,20,913597254078013440,"@RaisaDex issue persists. If it does, could you DM your email address linked to your account so we can assist better? Thank you. 2/2",913602607259750400
111,AirbnbHelp,2017-09-28 20:13:21-07:00,Thursday,50454,6005,20,913597254078013440,"@RaisaDex Hi Raisa, could you try resetting your router and trying again? Alternatively, we also recommend using th… https://t.co/6Mm6VKF8fN",913602570710605825
112,AirbnbHelp,2017-09-28 20:04:13-07:00,Thursday,50454,6005,20,913599587570601991,"@FarazJaka Rest assured that we're looking into this and we're here for you, Faraz.",913600274429771776
113,AirbnbHelp,2017-09-28 20:02:31-07:00,Thursday,50454,6005,20,913599587570601991,"@FarazJaka Your case manager will follow up with you directly from there, Faraz.",913599845813882881
114,AirbnbHelp,2017-09-28 19:52:18-07:00,Thursday,50454,6005,19,913595832401661952,"@pearlthegurl Hi Margaret, we're here to help. Do you have smart pricing on? Do DM us more details of the issue so we can assist further.",913597271522017280
115,AirbnbHelp,2017-09-28 19:48:02-07:00,Thursday,50454,6005,19,913595337100599296,@JAIHEON We'd need to find out more. Please DM us your email and more information. https://t.co/WCQEFGIlXC,913596201248927744
116,AirbnbHelp,2017-09-28 19:17:58-07:00,Thursday,50454,6005,19,913587781024325632,"@SamirAzmat Hi Syed, we're sorry to hear about this. Please DM the email address and reservation code so that we ca… https://t.co/zLE8YqLLVV",913588631989825536
117,AirbnbHelp,2017-09-28 18:44:27-07:00,Thursday,50454,6005,18,913574256750977030,"@AmErikaN_Kiwi We're sorry to hear this, we'll have a specialist contact you soon. Can you please delete this tweet… https://t.co/AjArnMFh17",913580197508784128
118,AirbnbHelp,2017-09-28 18:31:26-07:00,Thursday,50454,6005,18,913576648892588032,@maryamstrup Please don't hesitate to DM us if there is anything else you need.,913576921350463488
119,AirbnbHelp,2017-09-28 18:26:18-07:00,Thursday,50454,6005,18,913568035616649216,"@maryamstrup Hi Mary, we'd encourage you to check for updates to the availability of the Airbnb Disaster Response P… https://t.co/pTlAXSKIor",913575632805777408
120,AirbnbHelp,2017-09-28 18:25:06-07:00,Thursday,50454,6005,18,913557765637001216,"@fistsOfReason We'll work directly with the account holder on this, Stephen. We're unable to share account-specific… https://t.co/A3kBKETmGM",913575329788317701
121,AirbnbHelp,2017-09-28 18:21:12-07:00,Thursday,50454,6005,18,913559233404243968,@FarazJaka Please DM us more details if we can be of further assistance. Thank you. 2/2,913574349340278784
122,AirbnbHelp,2017-09-28 18:21:00-07:00,Thursday,50454,6005,18,913559233404243968,"@FarazJaka Hi Faraz, we're here to help. We see that a case manager tried to reach out to you via email. Could you… https://t.co/26oWsBHUcQ",913574298492825600
123,AirbnbHelp,2017-09-28 18:15:02-07:00,Thursday,50454,6005,18,913557856632401920,"@DANBUVA We love to hear it, Daniel! We've passed your kind words along to James, directly. We're always here if you need anything.",913572794885132292
124,AirbnbHelp,2017-09-28 18:07:42-07:00,Thursday,50454,6005,18,913570076980326406,"@AMcampillo Hi Annie, we're so happy we could assist! Please let us know if you have any questions or concerns in t… https://t.co/NCYFPglzeD",913570948401500160
125,AirbnbHelp,2017-09-28 18:03:58-07:00,Thursday,50454,6005,18,913569625102622725,@shartron We're sorry to hear that they had to cancel! We're happy we could help and are here if there's anything e… https://t.co/FaMN9YK6rT,913570009670144005
126,AirbnbHelp,2017-09-28 18:00:33-07:00,Thursday,50454,6005,18,913568129128599552,"@_py We can certainly help, Patrick. We just need you to DM us your email and reservation code in order to do so. Thank you.",913569152727740416
127,AirbnbHelp,2017-09-28 17:58:45-07:00,Thursday,50454,6005,17,913567740258144256,"@ElizaNolanPants We apologize for this experience, Eliza. Please DM us your email and reservation code so we can lo… https://t.co/LQxRTRt8M2",913568698484523008
128,AirbnbHelp,2017-09-28 17:42:39-07:00,Thursday,50454,6005,17,913563194622382081,"@dylanousley We don't currently offer something like that, but it's a good idea. You can submit this and other sugg… https://t.co/VFVqk2co8k",913564647659368449
129,AirbnbHelp,2017-09-28 17:39:33-07:00,Thursday,50454,6005,17,913563141040111616,@sohoneil We are happy to help! Let us know if you need further assistance.,913563866109444099
130,AirbnbHelp,2017-09-28 17:34:24-07:00,Thursday,50454,6005,17,913561586350137345,"@sohoneil When the booking is confirmed, you are charged for everything but the security deposit. Here's more info: https://t.co/3uXrG6ny1I.",913562572019945473
131,AirbnbHelp,2017-09-28 17:31:33-07:00,Thursday,50454,6005,17,913558410817363968,"@tylormilne We appreciate your patience, Tylor. Please let us know if you have questions or concerns in the meantime, we're here to help.",913561853485355008
132,AirbnbHelp,2017-09-28 17:27:42-07:00,Thursday,50454,6005,17,913559489126846464,@sohoneil We do not charge the deposit up front only the cost of the reservation. The deposit will only be charged if there are damages.,913560883040866304
133,AirbnbHelp,2017-09-28 17:13:33-07:00,Thursday,50454,6005,17,913555864757329920,@CarolinaGallipr We are sorry to hear this and here to help. Please DM your email address and reservation code. We are standing by.,913557323536306176
134,AirbnbHelp,2017-09-28 17:11:32-07:00,Thursday,50454,6005,17,913554665098416129,@tylormilne We are sorry to hear this. We've updated you case manager and requested that they follow up with you as… https://t.co/hMBzXZEe8z,913556816663072774
135,AirbnbHelp,2017-09-28 17:10:36-07:00,Thursday,50454,6005,17,913555869283110912,"@carlast_sensfan Hi there, we're truly sorry to hear that happened to your friend's home. Can you please DM us thei… https://t.co/X0o3mDFLPY",913556579605270528
136,AirbnbHelp,2017-09-28 16:59:49-07:00,Thursday,50454,6005,16,913552624825364480,"@nadxk Hi Nadia, we're here to help. Can you please DM us your email address and your sister's so we can look into this further? Thank you.",913553865571790848
137,AirbnbHelp,2017-09-28 16:56:57-07:00,Thursday,50454,6005,16,913551880231428096,@SteveJerman We are here to support you. Can you please provide your email address &amp; a reservation code if applicab… https://t.co/iYuGRfXoPy,913553144432545793
138,AirbnbHelp,2017-09-28 16:36:33-07:00,Thursday,50454,6005,16,913546294676901888,"@j_mehegan We are here to help, Jordan. Please DM us your email address so we can follow up.",913548012894539782
139,AirbnbHelp,2017-09-28 16:33:50-07:00,Thursday,50454,6005,16,913546687020453888,"@mslindseynguyen Hi Lindsey, we're so sorry to hear that. Can you please DM us the reservation code so we can have… https://t.co/gaglYBKGj2",913547328287657984
140,AirbnbHelp,2017-09-28 16:31:34-07:00,Thursday,50454,6005,16,913545075153444864,@soipau will follow up with you as soon as possible. Please don't hesitate to DM us with any questions or concerns. We're here to help. 2/2,913546759066013696
141,AirbnbHelp,2017-09-28 16:31:24-07:00,Thursday,50454,6005,16,913545075153444864,"@soipau We're truly sorry to hear that, Pau. We have followed up with our team and asked them to contact you regard… https://t.co/43PIS4Z7JT",913546716430905344
142,AirbnbHelp,2017-09-28 16:23:24-07:00,Thursday,50454,6005,16,913534274212696064,"@fistsOfReason Hi Stephen, we've updated her case. Thank you.",913544703617970177
143,AirbnbHelp,2017-09-28 16:19:51-07:00,Thursday,50454,6005,16,913542073315418112,"@DeanHardy23 Hi Dean, we're here for you. We've requested that your case manager follow up again to assist further.… https://t.co/tmTG9gHnwd",913543808230608896
144,AirbnbHelp,2017-09-28 16:18:33-07:00,Thursday,50454,6005,16,913540615102537728,"@_py Hi Patrick, we would like to look into this further. Can you please DM your email and the reservation code to… https://t.co/xoUB875bpy",913543479577505807
145,AirbnbHelp,2017-09-28 16:01:37-07:00,Thursday,50454,6005,16,913533903515684864,"@3Hncdtms5L30tMN Hi, we're sorry to hear this. We've received your DMs &amp; will follow up with you there shortly. Thank you.",913539221192835074
146,AirbnbHelp,2017-09-28 15:57:05-07:00,Thursday,50454,6005,15,913537720550531072,"@artistwandering Hi Rachel, we're happy to help! Can you send us a DM with your email and more info so we can follow up and assist? Thanks!",913538081290113024
147,AirbnbHelp,2017-09-28 15:54:13-07:00,Thursday,50454,6005,15,913536586960207873,"@DeanHardy23 Hi Dean, a Case Manager has been assigned and he will following up with you shortly. Thank you for your patience.",913537356665360385
148,AirbnbHelp,2017-09-28 15:47:51-07:00,Thursday,50454,6005,15,913535254467620865,"@daskicat2 Hi Jessi, we'd like to look into this for you. Can you send us a DM with your email so we can follow up? Thank you.",913535753719894018
149,AirbnbHelp,2017-09-28 15:30:52-07:00,Thursday,50454,6005,15,913525134664880128,@MagicOfBali We are sorry to hear this and here to help. We've updated your account manager to follow up with you as soon as possible.,913531481015898113
150,AirbnbHelp,2017-09-28 15:24:06-07:00,Thursday,50454,6005,15,913529369506848769,@DeanHardy23 We're here to help Dean. Please DM us your reservation code and some additional info. Thank you.,913529777604132864
151,AirbnbHelp,2017-09-28 15:13:33-07:00,Thursday,50454,6005,15,913524576881119234,"@JuliaOlivia543 Hi Julia, we're sorry to hear that. Can you please DM us your email address so we can locate your a… https://t.co/v3TZTbaEuZ",913527125092814849
152,AirbnbHelp,2017-09-28 14:57:22-07:00,Thursday,50454,6005,14,913517397147045889,@Oscar0361Oscar Hi there. Please delete this tweet to protect your account privacy. A specialist will be in direct… https://t.co/dCaw32Y1HT,913523049361747968
153,AirbnbHelp,2017-09-28 14:53:15-07:00,Thursday,50454,6005,14,913514520366206976,"@Trevin_l Hi Trevin, we've escalated your case to a specialized team for review. They will email you once there's a… https://t.co/vodiMkfdE8",913522014048210944
154,AirbnbHelp,2017-09-28 14:34:56-07:00,Thursday,50454,6005,14,913510907594059776,"@carlgieringer We're glad we could help, Carl. If you have additional questions or concerns, we're only a DM away.… https://t.co/AnlD77TsKv",913517405762093056
155,AirbnbHelp,2017-09-28 14:33:54-07:00,Thursday,50454,6005,14,913509331445981184,"@hasschapman Hi Hass, we're sorry for this. Can you clear your cache and cookies and try to log in again? If unsucc… https://t.co/lLbeZ7V8QC",913517145752993795
156,AirbnbHelp,2017-09-28 14:32:54-07:00,Thursday,50454,6005,14,913509094199316481,"@ridgeydidge05 Hi, we're sorry to hear that you were unable to use WiFi during your trip. Can you please DM us your… https://t.co/AQMbww7aVm",913516895671865344
157,AirbnbHelp,2017-09-28 14:30:06-07:00,Thursday,50454,6005,14,913508275387355136,"@Oscar0361Oscar Hi Oscar, we're truly sorry to hear that. Can you please DM us your email address and the reservati… https://t.co/edFi5kC8Vz",913516187513913345
158,AirbnbHelp,2017-09-28 14:27:59-07:00,Thursday,50454,6005,14,913507548677906433,"@NINAPPROPRlATE We're so glad to hear that, Nina! We'll be sure to pass on your kind words to our team. We hope you… https://t.co/v7RU2U7ig5",913515658629042176
159,AirbnbHelp,2017-09-28 14:27:29-07:00,Thursday,50454,6005,14,913507478834417664,"@KellyM20CT Hi Kelly, as soon as we locate your account, we will be able to assist with answering all of your quest… https://t.co/EYbMCjIVWx",913515532242087937
160,AirbnbHelp,2017-09-28 14:14:03-07:00,Thursday,50454,6005,14,913509662724521984,"@soipau Sorry for the delay, we've replied to your DM. Thanks!",913512148847996929
161,AirbnbHelp,2017-09-28 14:03:34-07:00,Thursday,50454,6005,14,913506244509478914,"@carlgieringer Hi Carl, are you able to log into the site via desktop from Google Chrome? Please follow up, we're standing by.",913509513948430336
162,AirbnbHelp,2017-09-28 14:01:59-07:00,Thursday,50454,6005,14,913506579948941329,"@thewindyapple Hi Derek, this is not the normal experience and we are sorry. We are going to have a Case Manager fo… https://t.co/DllelctXDK",913509115602898945
163,AirbnbHelp,2017-09-28 13:57:04-07:00,Thursday,50454,6005,13,913507661437476864,@jokermean Thanks for the alert Scott. We've replied to your DM and will be standing by for an update.,913507875762425862
164,AirbnbHelp,2017-09-28 13:56:36-07:00,Thursday,50454,6005,13,913506039164801024,"@LuukJa Hi Luuk, we're sorry to hear that didn't help. Can you please DM us your email and a screenshot so we can l… https://t.co/3In173zkFI",913507758682656768
165,AirbnbHelp,2017-09-28 13:55:01-07:00,Thursday,50454,6005,13,913505354843082752,"@KellyM20CT Hi Kelly, we're truly sorry to hear about this experience. Can you please DM us your email so we can ta… https://t.co/MBW49SGkmj",913507362018922496
166,AirbnbHelp,2017-09-28 13:47:54-07:00,Thursday,50454,6005,13,913504535477391360,@LuukJa As our platform is optimized for Chrome we cannot guarantee that all features will function correctly on ot… https://t.co/7jCM5Sdx8b,913505569868337155
167,AirbnbHelp,2017-09-28 13:45:32-07:00,Thursday,50454,6005,13,913504360750972928,"@soipau Hi there, we're so sorry to hear that happened. Can you please DM us the reservation code so we can look in… https://t.co/rp7W9GILhP",913504974751100931
168,AirbnbHelp,2017-09-28 13:45:24-07:00,Thursday,50454,6005,13,913504376093675520,@stormka We are sorry to hear this and want to help. Please DM your email address and reservation code so we can as… https://t.co/s5qbBwo1NI,913504939204386816
169,AirbnbHelp,2017-09-28 13:40:50-07:00,Thursday,50454,6005,13,913501530795503617,"@almazza76 Hi Nicky, we're truly sorry to hear about this experience. Can you please DM us the reservation code so… https://t.co/wOuvJzb6VV",913503790896238592
170,AirbnbHelp,2017-09-28 13:37:23-07:00,Thursday,50454,6005,13,913500540335792129,"@LuukJa Hi Luuk, sorry for your experience. Please try using Chrome (https://t.co/joZseeGHD3) and clear cache &amp; coo… https://t.co/70K0QjYFU1",913502922251673600
171,AirbnbHelp,2017-09-28 13:37:05-07:00,Thursday,50454,6005,13,913502259153178625,"@mariah13x Hi there, we're truly sorry to hear that. Can you please DM us the reservation code so we can look into… https://t.co/itfJ5drswo",913502847182032896
172,AirbnbHelp,2017-09-28 13:23:57-07:00,Thursday,50454,6005,13,913497351343497216,"@Thealex09 Hi there, we give 14 days from checkout to leave a review so users do have time to reflect. Here's more… https://t.co/hvzp7Tpe3V",913499541344804864
173,AirbnbHelp,2017-09-28 13:21:22-07:00,Thursday,50454,6005,13,913461647280365568,"@Luisler A gente respondeu via DM, obrigado, Luis.",913498891642916865
174,AirbnbHelp,2017-09-28 13:20:47-07:00,Thursday,50454,6005,13,913497853393231872,"@ElTorolocoz Hi there, we're truly sorry to hear that. Can you please DM us the reservation code and more informati… https://t.co/hqq6RSLPBh",913498743349153794
175,AirbnbHelp,2017-09-28 13:08:06-07:00,Thursday,50454,6005,13,913495172805156864,"@WoodsXavier Hi Xavier, we're sorry to hear this and we'd like to know more. Can you send us a DM with your email s… https://t.co/OJRkBYcBWY",913495554730184705
176,AirbnbHelp,2017-09-28 12:55:08-07:00,Thursday,50454,6005,12,913490514892197889,@leejanenyc We are sorry to hear this and here to help. Please DM your email address and reservation code. We are standing by.,913492291519700992
177,AirbnbHelp,2017-09-28 12:44:47-07:00,Thursday,50454,6005,12,913488883144364032,"@SOconnell09 Hi Sean, we're sorry for this experience. Please DM your email to us @AirbnbHelp so we can locate your… https://t.co/xWgC1MweWU",913489686458458112
178,AirbnbHelp,2017-09-28 12:42:06-07:00,Thursday,50454,6005,12,913487966185680897,"@redmadden Hi Dave, we've been unable to locate your account to assist. Please DM your email address to us… https://t.co/Ie0u9QhgWH",913489009619423233
179,AirbnbHelp,2017-09-28 12:37:09-07:00,Thursday,50454,6005,12,913487449417904128,"@tiki1682 Hi there, we're happy to help! Can you send us a DM with your email and more info so we can follow up and assist? Thanks!",913487764557090816
180,AirbnbHelp,2017-09-28 12:36:21-07:00,Thursday,50454,6005,12,913487092025499650,"@davemac00 Hi David, thanks for letting us know. Can you clear your cache and cookies and try again? If not success… https://t.co/8xwHyZIG6c",913487564425834496
181,AirbnbHelp,2017-09-28 12:30:47-07:00,Thursday,50454,6005,12,913483786376982528,"@emunahh Hi there, we'd like to help! Can you DM us the email address &amp; phone number associated with your account s… https://t.co/O4BI1xA7QP",913486162056159233
182,AirbnbHelp,2017-09-28 12:30:09-07:00,Thursday,50454,6005,12,913484989764915200,"@mattdeerings Hi Matt, we're sorry to hear that. Can you please DM us your email address so we can locate your acco… https://t.co/ruDFSdcQij",913486002785849344
183,AirbnbHelp,2017-09-28 12:27:57-07:00,Thursday,50454,6005,12,913482361764843520,"@PLUMPKIN Hi, we're sorry to hear this but appreciate this feedback, as we're always looking for ways to improve. D… https://t.co/86eTj5zJKa",913485451276759040
184,AirbnbHelp,2017-09-28 12:21:01-07:00,Thursday,50454,6005,12,913478723608788993,@jlmbatty Hi there. Each experience is unique and handled on an individual basis which many situations requires bot… https://t.co/8OqHbwA7f6,913483702444883968
185,AirbnbHelp,2017-09-28 12:08:29-07:00,Thursday,50454,6005,12,913476851326226434,"@Florenciasolar2 Hi there, we're sorry to hear that. Can you please DM us the reservation code so we can locate you… https://t.co/bDezkA8EfP",913480548647043072
186,AirbnbHelp,2017-09-28 12:02:11-07:00,Thursday,50454,6005,12,913468461782851584,@jenklise Hi Jen. Are you referring to our City Guide? We'd like to make sure so we can offer accurate feedback,913478966056546304
187,AirbnbHelp,2017-09-28 11:59:47-07:00,Thursday,50454,6005,11,913477245762711553,"@swillmedia We're glad we could help, Steve. If you have additional questions or concerns, we're only a DM away. We… https://t.co/zgWP98yu5r",913478362605158400
188,AirbnbHelp,2017-09-28 11:49:02-07:00,Thursday,50454,6005,11,913474545633415176,"@swillmedia Hi Steve, for privacy reasons we cannot discuss her account with you, but we suggest she watches her em… https://t.co/W0BJry2r8I",913475656343801856
189,AirbnbHelp,2017-09-28 11:48:42-07:00,Thursday,50454,6005,11,913474120314245120,"@carlgieringer Hi again, please try uninstalling the app, restarting your device and reinstalling the app. Keep us… https://t.co/TLnUz0dT6w",913475569941188608
190,AirbnbHelp,2017-09-28 11:41:02-07:00,Thursday,50454,6005,11,913472448531718144,"@carlgieringer Hi Carl, if you are having difficulty with the app, we suggest accessing your account via the web br… https://t.co/5s3OCTszwK",913473640980770816
191,AirbnbHelp,2017-09-28 11:24:47-07:00,Thursday,50454,6005,11,913467993467887616,"@futurecoombs Hi James, due to privacy concerns, please delete your tweet because it has sensitive information and… https://t.co/wKAn7Er1uD",913469551463067649
192,AirbnbHelp,2017-09-28 11:15:33-07:00,Thursday,50454,6005,11,913465262434856960,"@futurecoombs Hi James, please give the steps in this article a try: https://t.co/rq88DgkRld. If it doesn't work DM… https://t.co/L9wzgQUDaH",913467230876262401
193,AirbnbHelp,2017-09-28 11:15:07-07:00,Thursday,50454,6005,11,913465108982124544,"@bibireisdorf We're glad you fixed it, Bibi! For the future, be sure to use Chrome (https://t.co/joZseeGHD3) and cl… https://t.co/Ky7QvDCbXp",913467120255684609
194,AirbnbHelp,2017-09-28 11:09:25-07:00,Thursday,50454,6005,11,913464938429079552,"@hiperfin Hi Brandon, we're truly sorry to hear that happened. Can you please DM us your email address so we can lo… https://t.co/pj24gj1EdA",913465685782691840
